,APD,BLDP.TO,LONN.S,ITM.L,SQM,AIRP.PA,PH,RB.L,RIO.L,DXCM.O,AAPL.O,GPN,ITRI.O,NVDA.O,MSFT.O,NESN.S,ROG.S,AZN.L,ASML.AS,SAPG.DE,DGE.L,UNA.AS,ALVG.DE,OREP.PA,IBE.MC,SASY.PA,LVMH.PA,TOTF.PA,NOVOb.CO,ULVR.L,ZURN.S,SCHN.PA,BASFn.DE,ADSGn.DE,REL.L,SGEF.PA,PRTP.PA,DANO.PA,NG.L,PHG.AS,VOD.L,ABI.BR,PRU.L,ABBN.S,ESLX.PA,PERP.PA,GIVN.S,ITX.MC,MUVGn.DE,LSE.L,DB1Gn.DE,CPG.L,AD.AS,EXPN.L,SRENH.S,HRMS.PA,IFXGn.DE,ATCOa.ST,SIKA.S,BBVA.MC,EONGn.DE,INVEb.ST,DSMN.AS,HEIN.AS,BARC.L,ENGIE.PA,WLSNc.AS,KNEBV.HE,DSV.CO,VIV.PA,VOLVb.ST,DAST.PA,NDASE.ST,NOKIA.HE,BMWG.DE,ASSAb.ST,INGC.PA
11/29/2013,0.021392219,-0.113548581,0.040741508,-0.04235665,-0.156956517,-0.009904472,0.054231871,0.033874077,0.044796095,0.036046184,0.039916667,0.160429337,0.045078874,-0.009668977,0.036731265,0.030270064,0.025911382,-0.013178783,-0.041799985,0.043032671,-0.018749915,-0.023594343,0.067926847,0.009772063,0.078625864,0.002504821,-0.037989875,0.037465645,0.029687433,-0.038467108,0.036762703,-0.030285553,0.026009418,0.075201665,0.016430813,0.109907721,0.017839912,-0.054004969,0.026930359,0.060207376,0.080324695,0.027883045,0.057328482,0.014679163,-0.02059966,-0.046737495,-0.036645322,0.043907475,0.033453512,0.052558224,0.072660875,0.062526994,0.064432822,-0.008417173,0.044769072,-0.036800928,-0.061960308,-0.002855147,-0.007454377,0.135457726,0.008765755,0.04101105,-0.061295593,-0.001171838,0.01720528,-0.008229929,0.054729118,-0.049489887,-0.016989839,0.111305148,-0.084966827,-0.109962317,0.039823105,0.096055922,0.022168098,-0.008332851,-0.019315486
12/30/2013,0.008410258,-0.03024985,0.082170315,0.14009277,-0.100124316,-0.011618073,0.050445994,0.036342793,-0.008159816,0.095047329,0.013305094,0.075817061,-0.058318073,-0.024695685,0.096365323,0.021180822,0.029207917,0.09087566,-0.017264057,0.05158682,-0.01149481,-0.01060957,0.015516778,-0.037038225,0.027505478,0.042090885,-0.005656198,0.012464343,-0.021849305,0.004263302,0.04098605,-0.032143105,0.032656399,0.041103288,0.042074217,-0.029331586,-0.063713261,0.009115963,0.023062717,0.005276946,0.017567361,-0.000299669,0.020689897,0.048009219,-0.026252655,-0.024338742,-0.007023049,-0.020798473,0.047517843,-0.016714716,-0.070122823,0.02547124,-0.032963561,-0.054273411,0.020101179,-0.031567917,0.01732386,-0.047892113,0.106370107,-0.095924984,0.03834595,-0.030562816,0.078257909,-0.045552119,-0.046370659,-0.059543986,0.032391119,0.076274561,0.01744786,-0.026945434,-0.118906198,-0.024939978,-0.01576186,0.123699823,0.020383516,0.065001995,0.020597294
1/31/2014,0.002994782,0.107572055,0.003552402,-0.150714001,0.017765919,-0.001270747,0.0598336,-0.013571173,0.054772921,0.061463299,0.057522799,-0.003885337,-0.034094296,0.020365749,-0.024611229,-0.02194564,-0.017502436,0.04342971,0.017159036,0.026028195,0.007284451,0.012168143,0.028120204,0.009396923,-0.02361447,-0.024287773,-0.059919641,-0.012230219,0.031488948,0.002519032,0.01601284,0.036890846,0.013221315,0.026432554,0.013648787,0.029115126,-0.078675652,-0.058614975,0.0118389,0.021997744,0.03658741,0.014399449,0.056064654,0.021044367,-0.011754119,-0.048362169,0.002346501,0.024827957,0.023310023,0.067667698,0.081809814,0.051434879,-0.016504473,-0.03143832,0.028205426,0.046746303,0.061566894,-0.047431786,0.060050666,0.051976492,-0.042277375,0.04993735,-0.035962982,-0.046733674,0.04689588,-0.019163598,-0.007094964,-0.042258742,0.096658313,0.023032961,-0.029228384,0.051997892,0.031195744,-0.022308763,0.01577817,0.03049147,0.068623161
2/28/2014,-0.044514749,0.296872454,0.089274378,0.009309603,0.025402099,-0.07773502,-0.099472871,-0.019784853,-0.037905565,0.063042358,-0.094086894,0.061641144,-0.002226276,-0.003077082,-0.021247973,0.016692345,-0.030558499,0.082109074,-0.075823248,-0.093559092,-0.034253914,-0.026300852,-0.035438935,-0.024861817,0.004893084,-0.057079679,-0.063206976,-0.039081699,0.044465136,-0.012506546,0.022601996,-0.039298245,0.016179734,-0.069868496,0.008555264,0.035996962,-0.041262186,-0.031531866,0.002297429,-0.012381325,-0.051075246,-0.06841009,-0.038038894,-0.031077166,0.003492317,-0.008891426,0,-0.065289839,-0.057610049,0.0955484,-0.049981145,-0.016074001,-0.061670155,-0.030401059,-0.050211973,-0.11158067,-0.04994834,0.033777728,-0.043041751,-0.019001945,-0.012282792,-0.008972371,-0.14872692,-0.040014948,0.025729026,-0.038359009,0.003802356,-0.041587603,-0.006514504,0.00663044,0.074576209,-0.041413993,0.065321164,-0.131767378,-0.045453954,-0.020748483,0.083553835
3/31/2014,0.078613856,0.522452329,-0.005420067,-0.239954786,0.087056455,0.045240443,0.024556994,0.074704338,0.057108335,0.195831613,0.013811068,0.007622666,-0.169017059,0.17376217,0.025165424,0.005253295,0.121774507,0.051243595,-0.010716531,0.029328096,-0.017025941,0.013032466,0.032132945,-0.003963612,0.050204223,0.036708955,0.079308446,0.079393045,0.214989239,0.012741036,0.016901811,0.0457728,0.051471128,-0.023907803,0.016653111,0.07484034,0.014609264,0.017022993,0.057266309,-0.044188223,0.067495636,0.050044913,0.061449354,-0.007039184,0.01645202,0.046386299,0.078840062,-0.064231101,0.037460982,0.072060254,0.01948118,0.006877028,0.061741026,0.02862597,0.059240021,-0.004926097,0.088815935,-0.028413579,0.063111412,0.027127215,0.02545418,0.029448244,-0.046802649,0.039298848,-0.078253364,0.063593893,-0.014193814,-0.080314632,-0.040131722,0.086812346,0.076394843,-0.041063932,0.000223692,0.08337261,0.027540296,-0.025055248,0.082061743
4/30/2014,0.010155251,0.205769309,-0.024203602,-0.056712019,0.033928814,-0.005743683,-0.008327811,-0.041546244,-0.042374823,-0.078117812,0.036133563,-0.006308458,-0.016791788,-0.043329562,0.053766553,-0.009022618,-0.033522692,-0.052863167,0.065207727,-0.017058687,-0.031204328,0.001567634,-0.055998957,-0.043736821,0.027587381,0.003975174,-0.018894334,0.020626308,-0.067062601,0.002672108,0.00705143,0.020783689,-0.061235241,-0.072104918,0.011309697,0.004261658,-0.002816838,0.016731939,-0.027928583,-0.015326611,-0.105963702,-0.013451546,-0.043730256,-0.018267383,-0.077368847,-0.036033344,-0.01821544,0.049298505,-0.008327008,-0.022524408,-0.027906929,-0.023832705,0.067489442,-0.040889702,-0.02058184,0.024881496,0.053215815,-0.000582477,0.093869725,-0.034748984,0.018217805,0.009460304,0.053280734,-0.010418385,-0.093186814,0.116064607,-0.020280126,0.014977755,-0.020970924,-0.063060097,0.032933363,0.016926764,-0.032625796,-0.048749038,0.072484737,0.027009047,-0.035984797
5/30/2014,-0.025740938,-0.023134505,-0.021385171,0.053032793,0.027436964,0.048041244,0.027695706,0.005376851,-0.028674024,-0.264311484,0.090430067,-0.053754793,0.088071484,0.028370002,0.021341566,0.012758147,-0.04058528,0.184722521,-0.131630196,-0.013464802,-0.0006229,0.048356998,-0.014743734,0.041329538,-0.00050717,0.01952361,0.065892124,0.056768196,0.010084769,0.06004998,-0.07007651,0.036598101,0.032573298,-0.026947279,-0.048549119,0.0076516,0.060630201,0.005786357,0.023646766,-0.085975827,-0.011607058,0.057049677,0.019953591,0.035339366,0.043080018,0.026661995,0.01821544,-0.024361512,0.061107634,-0.081447569,-0.066258547,0.007850569,-0.033714489,0.054243608,-0.07754837,0.054171098,-0.048642884,0.040666497,0.000565131,0.019907577,-0.018558201,0.064186318,0.033984119,0.038202083,0.072978286,-0.036940602,-0.02581229,0.024852332,0.046236641,-0.019113543,-0.005464951,0.023823231,6.25E-05,-0.039615635,-0.008931072,-0.027283317,-0.109843244
6/30/2014,0.033698188,-0.197501065,0.105189853,-0.082549018,-0.000580081,0.034301078,0.035331324,0.061234084,0.034532213,0.075231677,0.07041414,0.078616039,0.064428636,0.027759809,0.001907731,0.036607309,0.04925967,-0.074216389,0.059968268,-0.013999906,0.060997025,0.044278987,0.021554255,0.045376881,0.057771309,0.01576336,0.023842687,0.039579084,-0.027180805,0.036241371,0.055923574,0.021150897,0.039059553,0.037224128,0.080030206,0.006203469,0.015424231,0.029152809,0.088639874,0.030995305,-0.031324113,0.021398177,0.069739564,-0.070109566,0.020575249,0.041518258,0.051365494,-0.012554021,-0.028372404,0.06497378,0.033226457,0.096442038,-0.000776785,-0.076240072,0.055283999,0.018857173,0.108380325,0.039958959,0.017917613,0.062981229,0.033027099,0.050487715,0.023841142,0.028727133,0.004647527,0.073980803,0.0940111,0.002234264,0.033797115,-0.010322613,-0.0306531,0.069290549,0.085902791,0.12368972,0.024140018,0.027009655,0.080763775
7/31/2014,0.074155815,0.22029894,0.004597709,-0.040471871,-0.036028062,0.020382309,0.006217779,0.020474067,-0.00075373,0.127837502,0.035014488,0.048816305,0.029332882,-0.014039218,0.030638535,-0.002159051,-0.007917101,0.036911641,0.08971321,0.006305161,0.010967439,0.002863062,-0.022269055,-0.028090538,0.062810094,-0.010974763,-0.032428809,0.014177749,0.056382127,0.008524483,0.00635635,-0.012389324,0.003964715,-0.072425933,0.017646162,-0.00484905,-0.012181691,0.013112497,-0.029320899,-0.024805538,-0.05023673,0.029513563,-0.018610236,-0.051587369,-0.000317638,-0.019395101,0.027065252,0.05172633,-0.004716162,0.062282796,0.022752197,0.035219295,-0.004307093,-0.027693125,0.000625195,0.035687947,0.015829296,-0.043903874,0.013230623,0.008632519,0.065720234,-0.041742656,0.014399723,0.032648604,-0.118366025,-0.018706125,-0.00803055,-0.018985091,-0.021737432,-0.062895964,-0.079609811,0.023338908,-0.038766159,0.001396661,0.009662993,0.004198881,-0.004580716
8/29/2014,0.069570737,0.031748187,0.052617596,0.02833127,-0.034188922,-0.00727531,-0.052182389,0.045375798,0.079606231,0.034384883,0.071928089,-0.015940812,-0.09194582,-0.012780912,0.063600815,-0.015977101,0.009418039,0.007062136,0.028429174,0.057936463,-0.051699783,-0.015266931,0.041549844,0.019638992,0.020008596,-0.009445011,-0.076598089,-0.068144895,0.029107748,-0.01186575,-0.005606443,-0.059776662,-0.064272112,-0.047304299,0.036005445,-0.029208503,-0.044425538,0.001616401,0.020277435,0.015548763,0.040699801,-0.027909745,0.022955896,0.043172172,-0.049484207,-0.031829851,-0.002004678,-0.003985851,0.003628488,-0.01999549,-0.033641986,-0.097517359,-0.038375085,0.055917043,-0.024676988,-0.03138702,-0.068624957,0.075904989,-0.006042314,0.005337009,-0.050284172,-0.005409511,-0.030431437,0.003828666,0.065632294,-0.02674108,-0.031019514,0.044950029,0.001057969,0.047984671,-0.071795274,0.037894652,-0.018751033,0.088374916,-0.022584205,-0.00951399,0.107471494
9/30/2014,-0.005463076,-0.077030501,0.016307316,-0.003888114,-0.008413644,-0.024309201,-0.007703311,-0.016999684,-0.074829858,0.107499334,0.053766103,0.039278566,0.145082716,0.08344094,0.052008995,0.042285053,0.003742519,0.038493254,0.017357276,-0.018587997,-0.016039513,-0.001269403,0.009940572,-0.025646632,-0.018952686,0.072963077,0.004217232,0.001410397,-0.002730112,0.013589344,0.037518192,-0.012612355,-0.028987219,-0.217103261,0.007437066,-0.067681816,0.04759597,-0.044456277,0.030666948,-0.023212438,0.013788246,0.024781347,0.042102823,-0.022312817,0.076063118,0.043699354,0.01921225,-0.022573918,-0.073595622,0.038125161,-0.022908569,-0.012031664,-0.018314983,0.006920137,-0.036533743,-0.006064723,0.015215978,-0.027611843,-0.045078054,-0.042087376,-0.051630393,0.019365933,-0.031306954,0.069901906,-0.025910294,-0.052833918,0.001702886,0.007088866,-0.030717355,0.032799331,-0.039420269,0.006492615,-0.045598007,0.039360627,-0.03590565,0.013898011,-0.004984382
10/31/2014,-0.011709183,-0.191147746,0.088279206,-0.324271856,-0.040061444,-0.019018076,0.006411018,0.025365562,-0.047159988,-0.082980508,0.007207037,-0.01542461,-0.045629832,-0.022453245,0.050425892,-0.021277398,0.0538116,-0.031325938,0.063034369,-0.044302815,0.006459652,-0.020436954,-0.018445861,-0.010162356,0.01235783,0.062712665,-0.035631696,0.010917068,0.092635918,-0.02809005,0.028120735,-0.0649243,-0.097834736,0.048865468,0.010864309,-0.086054505,-0.041505078,-0.017046152,0.000377783,0.062679176,0.000817961,0.016916045,-0.05134331,0.021373409,0.06803217,-0.003074327,-0.00790518,-0.020472616,0.017826343,0.00377526,-0.031121072,0.030644366,-0.02866064,-0.064462912,0.011232361,-0.106938471,-0.097304165,0.00136648,-0.045998675,0.048523699,0.038564288,-0.016355188,-0.055958528,0.010919111,0.027561632,0.051062459,-0.002954478,-0.018516096,-0.049524202,-0.055227168,-0.070874509,0.019283503,0.025141008,0.03367696,-0.042872862,0.049873197,0.104314072
11/28/2014,0.01762268,-0.09207909,-0.014919101,0.147807037,-0.091160361,-0.0018851,0.103549444,-0.038567777,-0.022977806,0.128936299,0.078122922,0.145139264,-0.000684032,0.027920358,0.014622453,-0.008639363,-0.008531868,0.007145034,-0.017883567,-0.082387287,0.015353239,-0.027588841,-0.02898651,-0.01893473,-0.022317144,-0.22246994,0.03137664,-0.089242145,-0.105192044,-0.040094949,0.006646867,0.00035308,-0.03457684,-0.037928966,0.011909387,-0.045141166,-0.019576612,-0.00031071,0.007182495,-0.130864921,-0.004735213,0.011603143,0.030736507,-0.03539346,-0.005652107,0.003150467,0.033813364,0.007532467,-0.015563318,0.029750887,0.030310636,-0.02040252,0.034712325,-0.034284225,-0.000657246,0.024884828,-0.096706267,0.002779248,0.008712688,-0.084880361,-0.07809353,-0.010940611,-0.005111387,0.008199979,-0.042196144,-0.044117118,-0.009397334,0.043356236,0.037842074,0.015850722,0.076371054,-0.027853046,-0.013114529,-0.007141856,-0.026103185,0.030184288,-0.022122505
12/30/2014,0.127696104,-0.234335304,-0.011560822,0.248561855,0.079164288,0.057986452,0.054907995,0.010539178,-0.008969848,0.201109505,0.08356024,0.083951663,0.07281508,0.10950566,0.056561139,0.052810581,0.041264596,0.046813778,0.107920084,0.085746302,0.082263528,0.083652578,0.103216783,0.118586416,0.064703,0.08463337,0.077167221,-0.00733013,0.081231241,0.082673761,0.055607545,0.068926166,0.06211215,0.087394083,0.096578217,0.009572292,0.079191604,0.078414511,0.028505277,0.108352499,0.107605774,0.061121988,0.086246743,0.034923425,0.043264307,0.064364258,0.102607369,0.070091426,0.073714553,0.144234646,0.083957579,0.106748105,0.088462196,0.097037841,0.09105753,0.12209205,0.077909537,0.021053689,0.100653073,-0.02625235,0.105471576,0.081176727,0.102923823,0.066464885,0.101004271,0.0547644,0.137941921,0.124355416,0.097440244,0.07617911,-0.031926955,0.012659578,-0.015674441,0.029343127,0.102720712,0.042119645,0.083543684
1/30/2015,0.031391208,-0.180818221,0.020363696,0.135226587,-0.000562613,-0.035003197,-0.00456619,0.015574295,0.003188836,0.081734683,-0.019597702,-0.027829183,0.032975186,-0.031959157,-0.004811659,-0.018692133,-0.064013365,-0.036569601,-0.003341358,-0.039491002,-0.079699555,-0.031779305,-0.022838017,-0.025717485,-0.067962488,-0.046226384,-0.022676588,-0.125345968,-0.050559097,-0.034986599,0.028930996,-0.116062887,-0.087969428,-0.136325319,-0.022109206,0.026679078,-0.060509159,-0.069497315,-0.010287635,-0.040988093,-0.054512075,-0.011198584,-0.045852681,-0.048155669,-0.001301087,-0.062478091,0.046782269,-0.021190319,-0.03029534,-0.02073346,0.020520087,-0.032599628,0.020838326,0.028826874,-0.013293247,0.048410747,0.08422819,-0.0215415,-0.226394706,-0.135153156,-0.111756642,-0.031576016,-0.135064063,-0.097518298,-0.053929743,-0.099273028,0.038078097,-0.016076372,-0.010539973,-0.039011954,0.002843469,-0.03868158,-0.074935936,-0.065060444,-0.064642818,-0.013878717,-0.012515091
2/27/2015,-0.048530542,-0.14851224,-0.05309389,-0.36895435,-0.071204607,0.018052131,-0.116066108,-0.002776091,-0.055980099,0.001536154,0.013014047,0.024983129,-0.166217834,-0.038809237,-0.190766679,0.002094242,-0.07703409,-0.040740447,-0.075890797,-0.050837678,-0.024359662,0.030876117,-0.028982646,0.024218263,-0.025589724,-0.039796149,0.084032672,0.023157927,-0.067679702,0.020899252,0.01273497,0.03374057,0.054044671,0.012458745,0.004252157,-0.062239966,0.024343959,-0.024959343,-0.08004175,-0.066641112,0.004434734,0.039846654,0.014867587,-0.091911915,-0.064000439,0.045708662,-0.046205402,0.008731943,-0.008326697,-0.002196139,-0.004254457,-0.008226356,-0.039799411,0.014914917,0.022256558,-0.100158704,0.021586498,0.029678361,0.082336287,-0.045946572,-0.132773206,-0.03163123,-0.133418992,0.00531961,-0.010471298,-0.055585638,-0.081952573,-0.06123731,-0.031235079,-0.076704165,0.03386884,-0.020263543,0.073171186,-0.062284263,0.078312228,-0.025182269,-0.03546978
3/31/2015,0.090628247,0.410897664,0.129015667,0.124764465,0.089116827,0.058055662,0.050603155,0.084661063,0.007573421,0.039566551,0.120002864,0.079494727,0.020448582,0.174823315,0.075140393,0.060214332,0.025317808,-0.006750165,0.115160308,0.080531825,0.054951341,0.068096599,0.028589077,0.06491676,-0.007659863,0.089264952,0.095469581,0.001894958,0.144747487,0.048616991,-0.020454532,0.069681713,0.102684604,0.137646112,0.016861403,0.131428994,0.025018353,0.073968339,-0.011403712,0.089889307,-0.019640501,0.074981846,0.079811142,0.106117395,0.104147613,0.004578408,0.052244399,0.075953105,0.045813835,0.075141095,0.065986747,0.073005874,0.124470597,0.05482115,0.061149382,0.017451738,0.084487942,0.108603778,0.06148795,0.11907445,0.070418231,0.12488598,0.106636149,0.117833307,0.11641626,-0.019267253,0.152103004,0.038300987,0.058153855,0.043937354,0.022111495,0.138542611,0.082081351,0.086173904,0.095605028,0.10419313,0.064274832
4/30/2015,-0.030678137,-0.048764613,0.019308725,0.17976492,-0.268928564,-0.01073499,-0.007771626,-0.002435699,-0.053505482,0.054797556,-0.027803887,0.065507303,-0.005833483,-0.043657566,-0.042314296,-0.024594128,0.044752721,0.030478221,-0.101139585,0.033537513,-0.043060402,-0.01787795,0.063332306,0.023969336,-0.004797265,0.061023172,-0.034121509,-0.02484115,0.143165572,-0.027500612,0.011557111,-0.016529104,0.038229977,0.015440711,-0.011297918,-0.019171839,-0.063916436,0.003875858,-0.00543514,-0.007646029,-0.01934581,-0.024934105,-0.025359883,0.012566623,0.020181737,0.027158197,-0.040776383,0.052653406,0.055046274,0.014821894,0.035210445,-0.023655305,0.031965071,-0.036392286,0.0634187,0.112037328,0.032936096,0.030599925,0.034361689,0.047828831,-0.018326022,0.019546479,0.001367002,-0.022515309,-0.066072421,-0.007444086,0.006465468,0.021640736,0.009131821,0.067148076,-0.016254177,-0.022567538,-0.075418791,-0.05209713,-0.043737699,0.058299718,0.019742945
5/29/2015,-0.080330867,-0.059089376,0.062544503,-0.115581582,0.077288111,-0.042715901,-0.022056516,-0.063143324,0.031963112,-0.012285563,-0.041215974,-0.018166394,-0.079275963,-0.042353034,0.096261841,-0.027978625,-0.017811232,-0.078257707,0.023427077,-0.014866106,-0.080651024,-0.053093641,-0.099686685,-0.049064324,-0.04082623,-0.065836304,-0.085736352,0.007278785,-0.034106115,-0.038558183,-0.075213447,-0.086465247,-0.095679271,-0.020963458,-0.092296293,-0.019771975,-0.068831326,-0.01560659,-0.041432609,-0.084156891,0.004840383,-0.105728293,-0.063663309,-0.045194331,-0.035399138,-0.020248242,0.003414915,-0.096920659,-0.170062069,-0.050808035,-0.047534602,-0.050176275,-0.114356971,-0.048362421,-0.13955188,-0.022925971,-0.063721401,-0.11968616,-0.083430975,-0.089466801,-0.044216979,-0.061262211,-0.045352632,-0.050456166,-0.044484341,-0.085375811,-0.101211564,-0.107834594,0.009920851,-0.078206463,0.090763332,0.088938104,-0.042056703,-0.212370817,-0.067370279,-0.074406664,0.07564691
6/30/2015,-0.004921722,0.066395984,-0.062544503,-0.047004444,-0.129487144,-0.01736425,-0.02629237,0.007710394,-0.053982949,0.08144734,0.016852529,0.033016618,0.024616422,-0.011712072,-0.038998893,-0.034498317,0.010798839,-0.012084512,0.028794912,-0.006019317,0.05723764,-0.03204214,-0.058846321,0.005485355,0.048963757,-0.011297617,0.046167976,-0.065424407,0.014510345,0.002511628,0.004120885,-0.004440498,-0.050092705,-0.042492758,-0.005648144,-0.010646017,-0.050423727,-0.03584786,-0.001440965,-0.035091208,0.077497692,0.037893192,-0.012081148,0.063753037,0.017121168,-0.044573041,-0.044735894,0.077928821,-0.04495587,-0.036725879,0.001704784,-0.016261093,0.100150799,0.069532699,0.026223195,0.037528593,0.084074217,0.000369701,-0.024044874,0.010030647,-0.049751038,-0.032866928,0.08038643,-0.03079588,0.058168377,-0.011300268,-0.023114691,-0.017662787,0.011714169,0.079711401,0.004871744,0.006482147,0.026779996,0.104338932,-0.079029451,-0.027770713,0.007923581
7/31/2015,-0.06659666,-0.49268536,0.067025466,-0.066892244,-0.279626639,0.001995159,-0.028784744,0.030372161,-0.084499053,0.133166109,-0.040201692,0.023722071,-0.104284868,-0.091635416,-0.004626067,0.003575263,0,-0.001871659,-0.053323051,-0.030498826,0.02859062,0.044339848,0.00608149,-0.038133382,0.007321402,0.013878215,-0.044345917,-0.020776973,0.001919116,0.028345449,-0.007222731,-0.077638933,-0.028876517,-0.036995636,0.013667703,0.003511703,0.01967782,-0.023790785,0.009660435,-0.042451771,-0.034792015,0.023647839,0.019303215,-0.102170053,0.003511791,-0.015062264,-0.046208828,-0.036377792,0.005158711,0.066815762,0.071561877,0.00044207,-0.102327327,-0.027300187,-0.021403909,-0.040653192,-0.061662373,-0.082022004,0.085667238,-0.01183301,-0.06446819,-0.006464144,-0.04101756,0.023887712,0.020829985,-0.039351523,-0.042597716,-0.06111692,-0.031883941,-0.038465271,-0.055739619,-0.038326403,-0.015723693,-0.070550046,-0.035989471,-0.011158243,-0.07329278
8/31/2015,0.136908216,-0.053957986,0.031539101,-0.045200654,0.011544189,0.093674743,0.020624824,0.129227875,0.067477423,0.171922588,-0.001860479,0.112572274,0.05575965,0.205606627,0.085432555,0.045351336,0.023427133,0.067473693,-0.012871759,0.058486669,0.01130392,0.12234341,0.110802333,0.132581624,0.086976826,0.124841032,0.153164995,0.086231324,0.071160893,0.089834464,-0.005191221,0.079652203,0.063475336,0.114321679,0.083595623,0.14378834,0.155524661,0.081996521,0.060342498,0.124136799,0.094432529,0.028964275,0.019854537,0.053379889,0.099995537,0.094470064,0.109521108,0.139053473,0.086430632,0.085785744,0.09468723,0.003091073,0.116567658,0.073374348,0.049247935,0.088020117,-0.046471254,0.037245733,-0.007571382,0.09136719,0.038216556,0.048986663,0.043768155,0.13356284,0.118560505,0.098480212,0.159136371,0.146018475,0.158279514,0.082860978,0.001433722,0.074011338,0.03556583,0.071550464,0.018444455,0.107661225,0.169836067
9/30/2015,-0.053631944,0.047051434,-0.0397696,0.019304568,0.180968871,-0.107336288,-0.043403771,-0.100299181,-0.1251282,-0.012763344,-0.033176448,0.001105947,-0.115061114,-0.018136471,-0.067909503,-0.02836579,-0.060398526,-0.026625965,-0.034177275,-0.091384942,-0.077064375,-0.1510813,-0.059073778,-0.170001165,-0.070968544,-0.086039617,-0.143915406,-0.110097884,-0.02933759,-0.138530344,-0.091500651,-0.129506232,-0.123641832,-0.085051654,-0.042124393,-0.008857409,-0.197843494,-0.137184434,-0.013211786,-0.084873054,-0.073954105,-0.125905522,-0.109692869,-0.085752044,-0.048021998,-0.168659582,-0.074665852,-0.087210056,-0.025743021,-0.040328554,-0.028000031,-0.033765641,-0.023947032,-0.12610646,-0.043853855,-0.098642279,0.002335785,-0.081679129,-0.076201318,-0.145941901,-0.201768323,-0.043656891,-0.111819137,-0.086543735,-0.095815352,-0.13357989,-0.009078863,-0.121445089,-0.030960524,-0.090012815,-0.103704007,-0.093958433,-0.041320971,-0.066354953,-0.083901504,-0.049219242,-0.113371255
10/30/2015,-0.022320816,0.128250186,-0.003009784,0.102933693,0.017201727,0.020780534,-0.014521969,0.037174974,0.071256803,-0.167479429,-0.037989592,0.142368073,0.175105894,0.130479002,0.065338786,0.041916133,-0.024510077,-0.038548052,-0.041268656,0.004694244,0.049352525,0.040056561,0.015613267,0.092536849,0.045626084,-0.035366475,0.088278493,0.110610575,-0.041199126,0.0484953,-0.021522737,-0.077896119,0.00982941,0.119086443,0.058541156,-0.002503423,0.085026913,0.069050894,0.068485653,-0.037540677,-0.094694203,0.013958964,0.075690873,-0.030670531,-0.013930133,0.043148188,-0.024948054,0.075028432,0.011396799,-0.032961747,-0.034209342,0.030949958,0.036624236,0.013715734,0.034658388,0.076516833,0.036993883,0.027308486,0.006916092,0.005349464,-0.097813422,0.006415039,-0.000641938,0.049847953,-0.030584069,-0.029571203,-0.008723735,0.083114863,0.038967288,-0.000287593,-0.060276336,0.085242087,-0.009845483,0.07846712,0.019761305,-0.036171632,-0.012767398
11/30/2015,0.046002615,0.057594848,0.115855365,0.034690524,0.166722483,0.106533904,0.02253747,0.060209788,-0.077879353,0.123638625,0.141229279,0.095447234,0.042008114,0.22782741,0.187068593,0.015359233,0.06148147,0.036947957,0.092353399,0.198705871,0.051526411,0.099130269,0.071845149,0.021891325,0.04224393,0.001051063,0.030466273,0.011349884,0.051849573,0.052241111,0.021902893,0.110725422,0.063828191,0.148702799,0.037827888,0.063416185,0.067949151,0.097871804,-0.022968861,0.121751169,0.050423672,0.129108752,0.038628202,0.064086528,0.113905139,0.10255213,0.120039678,0.04688227,0.052096246,0.079188125,0.050385077,0.024129728,0.034157954,0.040340998,0.08358944,0.027274854,0.07450945,0.070782502,0.049207788,-0.00238726,0.082249184,0.047907247,0.062785207,0.128144269,-0.07049535,0.064794832,0.087851192,0.059463578,0.125671908,-0.000831042,0.092920638,0.086556241,-0.035875658,0.109585478,0.099792907,0.116085094,0.053496011
12/30/2015,-0.064137922,-0.308160484,0.03689483,-0.222768746,-0.244410001,-0.161941186,-0.086813669,-0.024244149,-0.158231124,-0.016230804,-0.060291315,0.002300513,-0.017920383,0.025268068,-0.012706975,-0.02278919,-0.002967361,0.023958743,-0.089362924,-0.01808414,-0.038912315,-0.046798537,0.028704326,-0.066005493,0.014418324,-0.12450287,-3.171936308,1.163046678,0.020880759,-0.035083795,-0.034412829,-0.056121203,-0.090308109,-0.005097956,-0.015171155,-0.060370304,-0.085405298,-0.030748217,0.006893532,-0.048239924,-0.028276184,0.036433935,-0.049310875,-0.065756442,-0.053971329,-0.043675923,-0.02321829,-0.02595265,0.031111195,-0.020615724,-0.068336429,0.036537072,0.013300498,0.039842416,0.026724147,-0.083748273,0.174846847,-0.067681026,0.032857165,-0.102994165,-0.133989351,-0.031237243,-0.096200968,-0.037151147,-0.075684863,-0.010981059,-0.030890956,-0.013448222,-0.05856591,-0.127167817,-0.15630152,-0.009564729,-0.041748867,-0.082564206,0.012401465,0.01616122,0.041849914
